Game,Store,Address,City,ZIP,Number of winners sold,Total amount won
Mega Millions,CIRCLE K #2741127,14705 E ARAPAHOE RD,AURORA,80016,2,"$7,500"
Mega Millions,CIRCLE K #2741136,2121 S CHAMBERS RD,AURORA,80014,1,"$1,000"
Mega Millions,CIRCLE K #2741137,4805 BARNES RD,COLORADO SPRINGS,80917,1,"$1,000"
Mega Millions,CIRCLE K #2741138,2555 E WOODMEN RD,COLORADO SPRINGS,80920,1,"$1,000"
Mega Millions,CIRCLE K #2741139,301 E 120TH AVE,THORNTON,80233,1,"$1,500"
Mega Millions,CIRCLE K #2741146,9489 SHERIDAN BLVD,WESTMINSTER,80031,1,"$250,000"
Mega Millions,CIRCLE K #2741147,575 S HOVER STREET,LONGMONT,80501,2,"$2,500"
Mega Millions,CIRCLE K #2741161,8071 BLAKELAND DR,LITTLETON,80125,1,"$15,000"
Mega Millions,CIRCLE K #2741167,13456 W BOWLES AVE,LITTLETON,80127,3,"$14,000"
Mega Millions,CIRCLE K #2741171,430 W ABRIENDO AVE,PUEBLO,81004,2,"$12,500"
Mega Millions,CIRCLE K #2741173,11769 E HWY 24,PEYTON,80831,1,"$1,500"
Mega Millions,CIRCLE K #2741179,14011 W QUINCY UNIT A,MORRISON,80465,1,"$1,500"
Mega Millions,CIRCLE K #2741180,9180 W 88TH AVE,WESTMINSTER,80005,1,"$5,000"
Mega Millions,CIRCLE K #2741181,9120 W 1OOTH AVE,BROOMFIELD,80021,2,"$3,000"
Mega Millions,CIRCLE K #2741183,7584 SHERIDAN BLVD,WESTMINSTER,80003,1,"$1,000"
Mega Millions,CIRCLE K #2741190,5553 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,80918,1,"$1,500"
Mega Millions,CIRCLE K #2741715,6220 S GUN CLUB ROAD,AURORA,80016,2,"$6,000"
Mega Millions,CIRCLE K #2741716,1110 S BUCKLEY RD,AURORA,80017,2,"$3,500"
Mega Millions,CIRCLE K #2741722,9986 W REMINGTON PL,LITTLETON,80128,2,"$3,000"
Mega Millions,CIRCLE K #2744045,6802 WADSWORTH BLVD,ARVADA,80003,1,"$1,000"
Mega Millions,CIRCLE K #2744051,3790 CHAMBERS RD,AURORA,80011,1,"$2,500"
Mega Millions,CIRCLE K #2744057,1884 FOLSOM,BOULDER,80302,1,"$10,000"
Mega Millions,CIRCLE K #2744064,432 N CIRCLE DR,COLORADO SPRINGS,80909,1,"$2,500"
Mega Millions,CIRCLE K #2744074,5601 N QUEBEC STREET,COMMERCE CITY,80022,1,"$1,500"
Mega Millions,CIRCLE K #2744085,5455 E COLFAX,DENVER,80220,2,"$12,500"
Mega Millions,CIRCLE K #2744090,3490 COLORADO BLVD,DENVER,80205,1,"$2,000"
Mega Millions,CIRCLE K #2744099,7296 E BELLVIEW AVE,ENGLEWOOD,80111,1,"$1,500"
Mega Millions,CIRCLE K #2744104,4701 S LEMAY AVE,FORT COLLINS,80525,1,"$1,000"
Mega Millions,CIRCLE K #2744109,101 DENVER AVE,FORT LUPTON,80621,1,"$1,500"
Mega Millions,CIRCLE K #2744116,1015 NORTH AVE,GRAND JUNCTION,81501,1,"$2,500"
Mega Millions,CIRCLE K #2744121,722 KIPLING STREET,LAKEWOOD,80215,1,"$1,000"
Mega Millions,CIRCLE K #2744127,5171 E ARAPAHOE RD,CENTENNIAL,80122,2,"$3,000"
Mega Millions,CIRCLE K #2744135,2985 TAFT AVE,LOVELAND,80538,1,"$2,000"
Mega Millions,CIRLCE K #2740693,3290 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,80918,2,"$31,500"
Mega Millions,CIRLCE K #2740694,1740 JET WING,COLORADO SPRINGS,80916,1,"$2,000"
Mega Millions,CIRLCE K #2740696,2190 S PEORIA ST,AURORA,80014,2,"$1,001,500"
Mega Millions,CITY MARKET #401,2770 HWY 50 SOUTH,GRAND JUNCTION,81503,2,"$2,500"
Mega Millions,CITY MARKET #401 FUEL CENTER,2770 HWY 50,GRAND JUNCTION,81503,1,"$10,000"
Mega Millions,CITY MARKET #403,128 S TOWNSEND,MONTROSE,81401,2,"$11,000"
Mega Millions,CITY MARKET #405,1410 GRAND AVE,GLENWOOD SPRINGS,81601,2,"$4,500"
Mega Millions,CITY MARKET #408,508 E MAIN,CORTEZ,81321,1,"$1,000"
Mega Millions,CITY MARKET #413,135 S PLUM STREET,FRUITA,81521,1,"$5,000"
Mega Millions,CITY MARKET #414,1825 CENTRAL PARK DR,STEAMBOAT SPRINGS,80487,2,"$10,000"
Mega Millions,CITY MARKET #415,505 W VICTORY,CRAIG,81625,1,"$2,000"
Mega Millions,CITY MARKET #419,880 N MAIN,GUNNISON,81230,1,"$2,500"
Mega Millions,CITY MARKET #420,300 US HWY 6,DILLON,80435,2,"$21,500"
Mega Millions,CITY MARKET #425,569 32 RD,GRAND JUNCTION,81504,5,"$8,000"
Mega Millions,CITY MARKET #426,72 BEAVER CREEK PL,AVON,81620,2,"$12,000"
Mega Millions,CITY MARKET #430,400 N PARKWAY CENTER,BRECKENRIDGE,80424,1,"$2,000"
Mega Millions,CITY MARKET #433,250 E VALLEY RD,EL JEBEL,81623,1,"$5,000"
Mega Millions,CITY MARKET #435,1051 HWY 133,CARBONDALE,81623,2,"$5,000"
Mega Millions,CITY MARKET #437,438 S HWY 24,BUENA VISTA,81211,1,"$1,500"
Mega Millions,CITY MARKET #440,16400 S TOWNSEND,MONTROSE,81401,1,"$1,000"
Mega Millions,CITY MARKET #441,850 CASTLE VALLEY BLVD,NEW CASTLE,81647,1,"$2,000"
Mega Millions,CITY MARKET #443,1320 RAILROAD AVE,RIFLE,81650,3,"$6,000"
Mega Millions,CITY MARKET #444,2600 N 12TH ST,GRAND JUNCTION,81501,2,"$3,500"
Mega Millions,CITY MARKET #445,165 COUNTRY CENTER DR,PAGOSA SPRINGS,81147,2,"$3,500"
Mega Millions,CITY MARKET #451,630 24 ROAD,GRAND JUNCTION,81505,2,"$11,000"
Mega Millions,C&K FOOD & GAS,5251 N PECOS ST,DENVER,80221,1,"$10,000"
Mega Millions,CLARKS MARKET,1435 GRAND AVE,NORWOOD,81423,1,"$2,500"
Mega Millions,CLIFTON LIQUORS,3255 F ROAD,CLIFTON,81520,1,"$1,000"
Mega Millions,COAL MINE GAS EXPRESS,9819 W COAL MINE AVE,LITTLETON,80123,1,"$2,500"
Mega Millions,CONOCO FOOD SHOPPE,201 E TOMICHI AVE,GUNNISON,81230,1,"$2,500"
Mega Millions,CORNER MART 66,660 CEDAR ST,HUDSON,80642,1,"$1,000"
Mega Millions,COUNTRY GENTLEMAN LIQUORS,4345 W 38TH AVE,DENVER,80212,2,"$2,000"
Mega Millions,COUNTRY STORE,60 MAIN STREET,SILVER CLIFF,81252,1,"$2,500"
Mega Millions,COYOTE MARKET,307 COMANCHE STREET,KIOWA,80117,1,"$1,000"
Mega Millions,CRVS #1,930 W MAIN,STERLING,80751,1,"$1,500"
Mega Millions,DAVIDSON'S LIQUOR,5555 BOATWORKS DR,LITTLETON,80126,1,"$2,500"
Mega Millions,DESPERADO,40486 D LANE,CRAWFORD,81415,2,"$11,000"
Mega Millions,DINO MART,4590 S. RESERVOIR RD,CENTENNIAL,80015,1,"$2,000"
Mega Millions,DISCOUNT GAS & CONVENIENCE,5600 W ALAMEDA AVE,LAKEWOOD,80226,2,"$3,500"
Mega Millions,DISCOUNT LIQUOR,1000 W MAIN ST,STERLING,80751,1,"$1,500"
Mega Millions,D&S C STORE,640 HWY 285,FAIRPLAY,80440,2,"$2,500"
Mega Millions,EAGLE LIQUORS & CIGARS,1020 EAGLERIDGE BLVD,PUEBLO,81008,1,"$1,000"
Mega Millions,EAST TIN CUP MARKET,17881 W COLFAX AVE,GOLDEN,80401,1,"$2,500"
Mega Millions,EAST VALLEY LIQUORS,418 32 RD UNIT A,CLIFTON,81520,1,"$1,500"
Mega Millions,EATON CONVENIENCE STORE,55 S OAK,EATON,80615,3,"$5,500"
Mega Millions,EATON U FILL IT,380 OAK AVE,EATON,80615,1,"$1,500"
Mega Millions,EDWARDS RIGHT PRICE MARKET,1201 E PLATTE AVE,FORT MORGAN,80701,1,"$1,000"
Mega Millions,ELEVATION LIQUOR,1904 W EISENHOWER BLVD,LOVELAND,80537,1,"$40,000"
Mega Millions,ER STORE CONOCO,9175 HARLAN ST,WESTMINSTER,80031,1,"$1,000"
Mega Millions,EVERYDAY #5702,906 PETERSON RD,COLORADO SPRINGS,80915,1,"$1,000"
Mega Millions,EVERYDAY #5708,949 S TAFT HILL RD,FORT COLLINS,80521,1,"$5,000"
Mega Millions,EVERYDAY #5712,1110 28TH AVE,GREELEY,80634,1,"$1,500"
Mega Millions,EVERYDAY #5716 ES,10610 LONGS WAY,PARKER,80138,1,"$30,000"
Mega Millions,EXXON #174,506 GARDEN OF GODS RD,COLORADO SPRINGS,80907,1,"$1,500"
Mega Millions,EXXON #264,16820 E 6TH AVE,AURORA,80011,3,"$9,000"
Mega Millions,EZ CONVENIENCE STORE,6504 E ALAMEDA AVENUE,DENVER,80224,1,"$1,500"
Mega Millions,FAN'S 66,7960 NIWOT RD #A1,LONGMONT,80503,1,"$1,000"
Mega Millions,FAR BETTER CONVENIENCE,101 S QUENTINE AVE,MILLIKEN,80543,1,"$30,000"
Mega Millions,FAST BREAK FOOD STORE,6654 HWY 165,COLORADO CITY,81019,1,"$1,500"
Mega Millions,FAST MARKET #8151,7396 W 92ND AVE,BROOMFIELD,80021,1,"$10,000"
Mega Millions,FAST MARKET #8153,715 CHEYENNE MEADOWS RD,COLORADO SPRINGS,80906,1,"$1,000"
Mega Millions,FAST-N-FRIENDLY FOOD #2,138 DEL MAR CIR,AURORA,80011,1,"$10,000"
Mega Millions,FAST-N-FRIENDLY FOOD MART,5595 E FLORIDA AVE,DENVER,80222,2,"$26,000"
Mega Millions,FIRESTONE LIQUORS INC,562 1ST STREET,FIRESTONE,80520,1,"$2,500"
Mega Millions,FLINTRIDGE HOUSE OF SPIRITS,4779 FLINTRIDGE DRIVE,COLORADO SPRINGS,80918,1,"$2,500"
Mega Millions,FLORIDA MARKET,4393 W FLORIDA AVE,DENVER,80219,1,"$1,500"
Mega Millions,FLYING J #500061-61900,16751 E 32ND AVENUE,AURORA,80011,2,"$3,000"
Mega Millions,FLYING J #500211-62100,2495 WILLIAMS AVE,LIMON,80828,1,"$5,000"
Mega Millions,FOUR STAR EXXON,1220 CARBON JUNCTION RD,DURANGO,81301,1,"$1,000"
Mega Millions,FOX POINT LIQUOR,13655 W JEWELL AVE,LAKEWOOD,80228,1,"$1,000"
Mega Millions,FRUITVALE SHELL,401 30 ROAD,GRAND JUNCTION,81504,1,"$20,000"
Mega Millions,FUEL B'S,23580 HWY 94,CALHAN,80808,1,"$2,000"
Mega Millions,GATEWAY CONVENIENCE INC,5910 N TOWER RD,DENVER,80249,3,"$4,500"
Mega Millions,GATEWAY SERVICES,124 W BRONTOSAURUS BLVD,DINOSAUR,81610,3,"$5,000"
Mega Millions,GO-FER FOODS CEDAREDGE,915 S GRAND MESA DR,CEDAREDGE,81413,2,"$2,000"
Mega Millions,GOFER FOODS-REDLANDS,2146 BROADWAY,GRAND JUNCTION,81507,1,"$1,500"
Mega Millions,GOFER FOODS-SILT,902 MAIN ST,SILT,81652,1,"$1,500"
Mega Millions,GOLDEN SINCLAIR,15495 W COLFAX,GOLDEN,80401,1,"$1,000"
Mega Millions,GOOD 2 GO STORE 710,717 S BROADWAY,CORTEZ,81321,2,"$2,000"
Mega Millions,GOVERNORS WINE & SPIRITS,9876 W BELLEVIEW AVE,LITTLETON,80123,1,"$1,500"
Mega Millions,GRAND LAKE WINE & SPIRITS,904 GRAND AVE,GRAND LAKE,80447,2,"$1,000"
Mega Millions,GREELEY LIQUOR WAREHOUSE,"1020 28TH AVE
UNIT 107 AB",GREELEY,80634,1,"$2,500"
Mega Millions,GREENCREST CENTER,3725 VAN TEYLINGEN,COLORADO SPRINGS,80917,1,"$1,500"
Mega Millions,GREENMOUNTAIN MOBIL,12410 W ALAMEDA PKWY,LAKEWOOD,80228,3,"$13,500"
Mega Millions,HAMPDEN LIQUOR,15433 E HAMPDEN AVE STE E,AURORA,80013,1,"$2,500"
Mega Millions,HANDY MARKET,4401 W 52ND AVE,DENVER,80212,2,"$1,000"
Mega Millions,HAYS MARKET,919 MOUNTAIN AVE,BERTHOUD,80513,1,"$10,000"
Mega Millions,HAYS MARKET,201 JOHNSTOWN CENTER DR,JOHNSTOWN,80534,1,"$1,000"
Mega Millions,HIGHLANDS WINESELLER,6670 TIMBERLINE RD,HIGHLANDS RANCH,80130,1,"$2,500"
Mega Millions,HI-TEST ELBERT,24501 N ELBERT ROAD,ELBERT,80106,1,"$5,000"
Mega Millions,HOMETOWN LIQUOR,119 N INTEROCEAN,HOLYOKE,80734,1,"$5,000"
Mega Millions,HOMETOWN LIQUORS,425 MEADOWLARK DR,BERTHOUD,80513,1,"$2,500"
Mega Millions,HORIZON DRIVE SHELL,745 HORIZON DR,GRAND JUNCTION,81506,1,"$40,000"
Mega Millions,HSE3 LLC,860 MORAINE AVE,ESTES PARK,80517,1,"$1,000"
Mega Millions,HUMDINGERS TRAVEL SHOPPE,2020 N TOWNSEND AVE,MONTROSE,81401,1,"$5,000"
Mega Millions,IN N OUT CONOCO,2801 E MAIN ST,CANON CITY,81212,1,"$20,000"
Mega Millions,JANSEN LIQUORS,5805 GALLEY RD,COLORADO SPRINGS,80915,1,"$2,500"
Mega Millions,JB'S CONVENIENCE STORE,710 E MAGNOLIA,FORT COLLINS,80524,2,"$252,000"
Mega Millions,JEWELL GAS EXPRESS,11991 W JEWELL AVE,LAKEWOOD,80228,1,"$1,500"
Mega Millions,JOHNSTOWN LIQUORS,"257 JOHNSTOWN CENTER DR
UNIT 102",JOHNSTOWN,80534,1,"$1,000"
Mega Millions,J R 'S #814,806 E GODDARD AVE,TRINIDAD,81082,3,"$4,000"
Mega Millions,JR'S COUNTRY STORE #201,3920 HOLLYBROOK,PUEBLO,81005,1,"$1,000"
Mega Millions,JR'S COUNTRY STORE #205,25100 HWY 50 E,PUEBLO,81006,2,"$3,000"
Mega Millions,JR'S COUNTRY STORE #214,615 EAGLERIDGE BLVD,PUEBLO,81008,1,"$1,000"
Mega Millions,JR'S COUNTRY STORE #306,2495 N 9TH ST,CANON CITY,81212,1,"$1,500"
Mega Millions,JR'S COUNTRY STORE #612,118 E COLORADO,HOLLY,81047,1,"$2,000"
Mega Millions,JR'S FUEL STOP #810,731 E MAIN,TRINIDAD,81082,1,"$1,500"
Mega Millions,JR'S FUEL STOP #819,425 S SIXTH STREET,WESTCLIFFE,81252,1,"$5,000"
Mega Millions,JV FOOD SHOP,12900 US HWY 24/285,BUENA VISTA,81211,1,"$1,000"
Mega Millions,KATMANDO'S GENERAL STORE,607 S MCCULLOCH BL WEST,PUEBLO WEST,81007,1,"$1,000"
Mega Millions,K & G #30 CONOCO,9160 CROWN CREST BLVD,PARKER,80138,1,"$20,000"
Mega Millions,K & G CONOCO #525,3690 E 104TH AVE,THORNTON,80233,2,"$3,500"
Mega Millions,K & G CONOCO #534,1051 S HOVER RD,LONGMONT,80501,1,"$1,500"
Mega Millions,KING SOOPERS #01,1331 SPEER BLVD,DENVER,80204,4,"$14,000"
Mega Millions,KING SOOPERS #03,6350 SHERIDAN BLVD,ARVADA,80003,3,"$5,000"
Mega Millions,KING SOOPERS #05,1355 KRAMERIA,DENVER,80220,5,"$41,500"
Mega Millions,KING SOOPERS #07,5125 W FLORIDA AVE,DENVER,80219,1,"$10,000"
Mega Millions,KING SOOPERS #08,2205 W WILDCAT RESERVE PKWY,LITTLETON,80129,1,"$2,000"
Mega Millions,KING SOOPERS #10,15250 E MISSISSIPPI AVE,AURORA,80012,4,"$7,000"
Mega Millions,KING SOOPERS #100,4910 S YOSEMITE STREET,GREENWOOD VILLAGE,80111,3,"$5,500"
Mega Millions,KING SOOPERS #101,13700 COLORADO BLVD,THORNTON,80602,3,"$4,500"
Mega Millions,KING SOOPERS #102,1611 PACE ST,LONGMONT,80504,3,"$20,000"
Mega Millions,KING SOOPERS #103,2910 S ACADEMY BLVD,COLORADO SPRINGS,80916,2,"$2,500"
Mega Millions,KING SOOPERS #104,1520 MAIN ST,WINDSOR,80550,2,"$3,500"
Mega Millions,KING SOOPERS #105,6110 FIRESTONE BLVD,LONGMONT,80504,2,"$3,000"
Mega Millions,KING SOOPERS #107,25701 E SMOKY HILL RD,AURORA,80016,5,"$8,000"
Mega Millions,KING SOOPERS #108,4000 RED CEDAR DR,LITTLETON,80126,2,"$2,500"
Mega Millions,KING SOOPERS #109,5050 S FEDERAL BLVD,ENGLEWOOD,80110,1,"$1,500"
Mega Millions,KING SOOPERS #11,2100 35TH AVE,GREELEY,80634,1,"$1,000"
Mega Millions,KING SOOPERS #110,8673 S QUEBEC ST,LITTLETON,80130,5,"$11,500"
Mega Millions,KING SOOPERS #112,1045 1ST STREET,BENNETT,80102,4,"$6,500"
Mega Millions,KING SOOPERS #112 FUEL CENTER,1045 S 1ST STREET,BENNETT,80102,1,"$1,500"
Mega Millions,KING SOOPERS #114,15051 E 104TH AVE,COMMERCE CITY,80022,2,"$3,000"
Mega Millions,KING SOOPERS #115,1950 CHESTNUT PL,DENVER,80202,1,"$15,000"
Mega Millions,KING SOOPERS #117,6922 10TH STREET,GREELEY,80634,1,"$2,000"
Mega Millions,KING SOOPERS #118,2355 W 136TH AVE,BROOMFIELD,80023,2,"$4,500"
Mega Millions,KING SOOPERS #119,9225 N UNION BLVD,COLORADO SPRINGS,80920,4,"$6,000"
Mega Millions,KING SOOPERS #12,3050 W NORTHERN AVE,PUEBLO,81005,3,"$4,000"
Mega Millions,KING SOOPERS #121,8055 SHERIDAN BLVD,ARVADA,80003,5,"$10,000"
Mega Millions,KING SOOPERS #122,7901 S BROADWAY,LITTLETON,80122,2,"$11,000"
Mega Millions,KING SOOPERS #123 FUEL CENTER,2984 HAVANA ST,DENVER,80238,1,"$1,000"
Mega Millions,KING SOOPERS #124,4600 LEETSDALE DRIVE,GLENDALE,80246,2,"$41,000"
Mega Millions,KING SOOPERS #125,5544 PROMENADE PKWY,CASTLE ROCK,80108,4,"$6,000"
Mega Millions,KING SOOPERS #126,17761 COTTONWOOD DR,PARKER,80134,3,"$23,500"
Mega Millions,KING SOOPERS #127,7984 W ALAMEDA AVE,LAKEWOOD,80226,1,"$1,000"
Mega Millions,KING SOOPERS #128,18211 E HAMPDEN AVE,AURORA,80013,6,"$13,000"
Mega Millions,KING SOOPERS #129,1891 STATE HWY 7,ERIE,80516,1,"$50,000"
Mega Millions,KING SOOPERS #13,1375 E SOUTH BOULDER RD,LOUISVILLE,80027,2,"$12,500"
Mega Millions,KING SOOPERS #130,3620 AUSTIN BLUFFS PKWY,COLORADO SPRINGS,80918,4,"$6,500"
Mega Millions,KING SOOPERS #131,100 LITTLETON BLVD,LITTLETON,80120,1,"$1,500"
Mega Millions,KING SOOPERS #132,750 RIDGE RD,CASTLE ROCK,80104,2,"$3,000"
Mega Millions,KING SOOPERS #133,3250 CENTENNIAL BLVD,COLORADO SPRINGS,80907,4,"$14,500"
Mega Millions,KING SOOPERS #134,7915 CONSTITUTION AVE,COLORADO SPRINGS,80951,1,"$1,000"
Mega Millions,KING SOOPERS #135,480 N HWY 287,LAFAYETTE,80026,1,"$10,000"
Mega Millions,KING SOOPERS #136,100 N 50TH AVE,BRIGHTON,80601,2,"$11,000"
Mega Millions,KING SOOPERS #14,655 PEORIA ST,AURORA,80011,1,"$1,500"
Mega Millions,KING SOOPERS #16,19711 E SMOKY HILL RD,CENTENNIAL,80015,2,"$7,500"
Mega Millions,KING SOOPERS #18,2325 S COLLEGE AVE,FORT COLLINS,80525,1,"$2,500"
Mega Millions,KING SOOPERS #19,3100 S SHERIDAN,DENVER,80227,1,"$1,500"
Mega Millions,KING SOOPERS #20,3400 YOUNGFIELD ST,WHEAT RIDGE,80033,3,"$6,500"
Mega Millions,KING SOOPERS #21,825 S COLORADO BLVD,DENVER,80246,2,"$41,000"
Mega Millions,KING SOOPERS #22,9731 W 58TH AVE,ARVADA,80002,1,"$1,000"
Mega Millions,KING SOOPERS #24,750 E 104TH AVE,THORNTON,80233,3,"$43,000"
Mega Millions,KING SOOPERS #25,11747 W KEN CARYL AVE,LITTLETON,80127,3,"$4,500"
Mega Millions,KING SOOPERS #26,6470 E HAMPDEN AVE,DENVER,80222,1,"$2,000"
Mega Millions,KING SOOPERS #26 FUEL CENTER,3505 S MONACO PKWY,DENVER,80237,3,"$4,000"
Mega Millions,KING SOOPERS #27,9551 S UNIVERSITY BLVD,HIGHLANDS RANCH,80126,4,"$55,000"
Mega Millions,KING SOOPERS #28,6550 LOOKOUT RD,BOULDER,80301,2,"$12,000"
Mega Millions,KING SOOPERS #30,1155 S HAVANA,AURORA,80012,1,"$1,000"
Mega Millions,KING SOOPERS #31,1927 S WADSWORTH,LAKEWOOD,80227,2,"$3,500"
Mega Millions,KING SOOPERS #32,2712 11TH AVE,GREELEY,80631,1,"$2,000"
Mega Millions,KING SOOPERS #33,3600 TABLE MESA DRIVE,BOULDER,80305,2,"$2,500"
Mega Millions,KING SOOPERS #34,1575 W 84TH AVE,FEDERAL HEIGHTS,80260,6,"$10,500"
Mega Millions,KING SOOPERS #35,890 S MONACO PKWY,DENVER,80224,2,"$7,000"
Mega Millions,KING SOOPERS #36,8031 WADSWORTH BLVD,ARVADA,80003,5,"$9,000"
Mega Millions,KING SOOPERS #38,5050 E ARAPAHOE RD,LITTLETON,80122,2,"$20,000"
Mega Millions,KING SOOPERS #40,12043 W ALAMEDA,LAKEWOOD,80228,5,"$256,000"
Mega Millions,KING SOOPERS #41,6760 S PIERCE ST,LITTLETON,80128,1,"$5,000"
Mega Millions,KING SOOPERS #42,2255 N MAIN ST,LONGMONT,80501,1,"$40,000"
Mega Millions,KING SOOPERS #43,102 W 29TH ST,PUEBLO,81008,1,"$1,000"
Mega Millions,KING SOOPERS #44,253 E 29TH ST,LOVELAND,80538,4,"$4,005,500"
Mega Millions,KING SOOPERS #44 FUEL CENTER,253 E 29TH ST,LOVELAND,80538,1,"$2,500"
Mega Millions,KING SOOPERS #45,12350 W 64TH AVE,ARVADA,80004,1,"$1,500"
Mega Millions,KING SOOPERS #49,17000 E ILIFF AVE,AURORA,80013,3,"$12,000"
Mega Millions,KING SOOPERS #50,9800 W BELLEVIEW,LITTLETON,80123,4,"$6,500"
Mega Millions,KING SOOPERS #52,15109 E COLFAX,AURORA,80011,3,"$6,000"
Mega Millions,KING SOOPERS #53,6930 N ACADEMY BLVD,COLORADO SPRINGS,80918,1,"$10,000"
Mega Millions,KING SOOPERS #55,9983 WADSWORTH PKWY,BROOMFIELD,80021,3,"$51,000"
Mega Millions,KING SOOPERS #56,2727 W EVANS,DENVER,80219,1,"$1,000"
Mega Millions,KING SOOPERS #57 FUEL CENTER,5301 W 38TH AVENUE,WHEAT RIDGE,80212,1,"$1,500"
Mega Millions,KING SOOPERS #58,815 CHEYENNE MEADOWS,COLORADO SPRINGS,80906,1,"$1,500"
Mega Millions,KING SOOPERS #59,1545 S KIPLING ST,LAKEWOOD,80232,3,"$7,500"
Mega Millions,KING SOOPERS #61,1650 30TH ST,BOULDER,80301,2,"$11,000"
Mega Millions,KING SOOPERS #62,10351 N FEDERAL BLVD,WESTMINSTER,80260,4,"$24,500"
Mega Millions,KING SOOPERS #65,101 ENGLEWOOD PKWY,ENGLEWOOD,80110,4,"$7,000"
Mega Millions,KING SOOPERS #68,3801 E 120TH AVE,THORNTON,80233,2,"$4,500"
Mega Millions,KING SOOPERS #69,4271 S BUCKLEY RD,AURORA,80013,2,"$3,000"
Mega Millions,KING SOOPERS #72,2750 S COLORADO BLVD,DENVER,80222,4,"$16,500"
Mega Millions,KING SOOPERS #73,4503 JOHN F KENNEDY PKWY,FORT COLLINS,80525,2,"$4,000"
Mega Millions,KING SOOPERS #75,12959 S PARKER RD,PARKER,80134,3,"$5,500"
Mega Millions,KING SOOPERS #76,3570 HARTSEL DR,COLORADO SPRINGS,80920,1,"$10,000"
Mega Millions,KING SOOPERS #77,1070 W BAPTIST RD,COLORADO SPRINGS,80921,3,"$35,000"
Mega Millions,KING SOOPERS #78,8126 S WADSWORTH BLVD,LITTLETON,80128,3,"$4,500"
Mega Millions,KING SOOPERS #80,995 S HOVER ST,LONGMONT,80501,4,"$62,500"
Mega Millions,KING SOOPERS #81,500 E BROMLEY LN,BRIGHTON,80601,2,"$1,001,500"
Mega Millions,KING SOOPERS #82,17171 S GOLDEN RD,GOLDEN,80401,4,"$4,000"
Mega Millions,KING SOOPERS #83,18605 GREEN VALLEY RANCH BLVD,DENVER,80249,5,"$28,500"
Mega Millions,KING SOOPERS #84,6412 S PARKER RD,AURORA,80016,6,"$54,500"
Mega Millions,KING SOOPERS #85,15200 W 64TH AVE,ARVADA,80007,3,"$4,000"
Mega Millions,KING SOOPERS #86,12167 SHERIDAN BLVD,BROOMFIELD,80020,6,"$9,500"
Mega Millions,KING SOOPERS #87,25637 CONIFER RD,CONIFER,80433,2,"$17,000"
Mega Millions,KING SOOPERS #88,17031 LINCOLN AVE,PARKER,80134,1,"$1,000"
Mega Millions,KING SOOPERS #89,1150 US HIGHWAY 287,BROOMFIELD,80020,3,"$6,500"
Mega Millions,KING SOOPERS #90,1725 SHERIDAN BLVD,EDGEWATER,80214,1,"$1,000"
Mega Millions,KING SOOPERS #91,7284 LAGAE RD,CASTLE ROCK,80108,2,"$2,000"
Mega Millions,KING SOOPERS #93,2810 QUEBEC ST,DENVER,80207,3,"$4,500"
Mega Millions,KING SOOPERS #96,6000 S HOLLY ST,GREENWOOD VILLAGE,80111,1,"$2,000"
Mega Millions,KING SOOPERS #97,2602 S TIMBERLINE RD,FORT COLLINS,80525,2,"$12,000"
Mega Millions,KING SOOPERS #98,6030 STETSON HILLS BLVD,COLORADO SPRINGS,80923,3,"$9,500"
Mega Millions,KING SOOPERS #99,1842 N COLLEGE AVE,FORT COLLINS,80524,2,"$3,500"
Mega Millions,KIRK SUPER,2985 CR M,KIRK,80824,1,"$1,500"
Mega Millions,KITTREDGE GENERAL STORE,26301 HILLTOP DR HWY 74,KITTREDGE,80457,3,"$6,000"
Mega Millions,KREMMLING MERCANTILE,101 MARTIN WY,KREMMLING,80459,1,"$1,500"
Mega Millions,K-STOP GAS & GROCERIES,4305 S LOWELL BLVD,DENVER,80236,1,"$2,500"
Mega Millions,KUM & GO #1903,700 E VICTORY WAY,CRAIG,81625,2,"$10,000"
Mega Millions,KUM & GO #2925,39065 HWY 13,MEEKER,81641,1,"$1,500"
Mega Millions,KUM & GO #313,5480 E 120TH AVE,THORNTON,80233,1,"$1,000"
Mega Millions,KUM & GO #319,18465 W COLFAX AVE,GOLDEN,80401,1,"$30,000"
Mega Millions,KUM & GO #4923,705 TAUGHENBAUGH,RIFLE,81650,1,"$1,500"
Mega Millions,KUM & GO #650,17970 KNOLLWOOD DRIVE,MONUMENT,80132,4,"$10,000"
Mega Millions,KUM & GO #657,2190 VICKERS DRIVE,COLORADO SPRINGS,80918,2,"$4,000"
Mega Millions,KUM & GO #658,6125 BARNES ROAD,COLORADO SPRINGS,80922,1,"$1,500"
Mega Millions,KUM & GO #659,9665 PROMINENT PT,COLORADO SPRINGS,80924,2,"$3,000"
Mega Millions,KUM & GO #663,5771 N CAREFREE CIR,COLORADO SPRINGS,80917,1,"$2,000"
Mega Millions,KUM & GO #665,1206 INTERQUEST PKWY,COLORADO SPRINGS,80921,1,"$1,000"
Mega Millions,KUM & GO #668,3091 N CHESTNUT STREET,COLORADO SPRINGS,80907,1,"$5,000"
Mega Millions,KUM & GO #669,6735 N CAREFREE CIRCLE,COLORADO SPRINGS,80922,4,"$37,500"
