Game,Store,Address,City,ZIP,Number of winners sold,Total amount won
Colorado Lotto+,TOWER LIQUORS,"18611 GREEN VALLEY RANCH BLVD
UNIT 110",DENVER,80249,1,"$1,458,804"
Colorado Lotto+,T&R LIQUOR STORE,9697 MONTVIEW BLVD,AURORA,80010,1,"$1,250"
Colorado Lotto+,USA FOOD & GAS,1720 E 112TH AVE,NORTHGLENN,80233,1,"$1,068"
Colorado Lotto+,VILLA PARK MINI MART,1000 KNOX CT,DENVER,80204,1,"$1,193"
Colorado Lotto+,WALMART #3128 NHM,1442 S PARKER RD,DENVER,80231,1,"$1,000"
Colorado Lotto+,WALMART #5828 NHM,2730 S PRAIRIE AVE,PUEBLO,81005,1,"$1,000"
Colorado Lotto+,WATERWAY GAS & WASH #45,16330 E ARAPAHOE RD,FOXFIELD,80016,2,"$2,333"
Colorado Lotto+,WESTLAKE WINE & SPIRITS,2024 35TH AVENUE,GREELEY,80634,1,"$1,095"
Colorado Lotto+,WINDSOR ZOOM MART,401 MAIN,WINDSOR,80550,1,"$1,004"
Colorado Lotto+,YENA CORPORATION,401 S CIRCLE DR,COLORADO SPRINGS,80910,1,"$1,500"
